PartitionKey,RowKey,Timestamp,aangeboden_sinds,achterom,achtertuin,aparte_toiletten,badkamers,badkamervoorzieningen,balkon,bouwjaar,bouwperiode_end,bouwperiode_start,buitenruimte_oppervlakte,cv_ketel,dakterras,energielabel,externe_bergruimte_oppervlakte,frans_balkon,garage_text,gemeente,huisnummer,inhoud,insertion_date,isolatie,kamers,kelder,keurmerken,kosten_koper,ligging,ligging_tuin,looptijd,parkeergelegenheid,patio,periodieke_bijdrage,plaats,postcode,postcode_regio,postcode_wijk,schuur_of_berging,slaapkamers,soort_bouw,soort_dak,soort_woning,specifiek,straat,toegankelijkheid,tuin_rondom,url,verdieping,verkocht,verkoopdatum,verwarming,vliering,voortuin,voorzieningen,vraagprijs,warm_water,woningtype,woonlagen,woonoppervlakte,zijtuin,zolder,zonneterras,zonneterras_breedte,zonneterras_diepte,zonneterras_oppervlakte,inpandige_ruimte_oppervlakte,achtertuin_breedte,achtertuin_diepte,achtertuin_oppervlakte,eigendomssituatie,kosten_erfpacht,perceel_oppervlakte,voortuin_breedte,voortuin_diepte,voortuin_oppervlakte,eind_datum_erfpacht,zijtuin_breedte,zijtuin_diepte,zijtuin_oppervlakte,patio_breedte,patio_diepte,patio_oppervlakte
Utrecht,3522_23_49825037,2016-10-31T08:34:26.721Z,2016-07-19T00:00:00.000Z,false,true,,1,douche en toilet,false,1930,1930,1930,,,false,b,4,false,,Utrecht,23,214,2016-10-31T08:34:26.000Z,"dakisolatie, muurisolatie, vloerisolatie en dubbel glas",3,false,,true,aan rustige weg en in woonwijk,ZW,12 dagen,betaald parkeren,false,,false,3522 RL,35,3522,vrijstaande stenen berging,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,benedenwoning (appartement),,Nieuwravenstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49825037-nieuwravenstraat-23/,0,true,2016-07-30T00:00:00.000Z,c.v.-ketel,false,false,elektra,189000,c.v.-ketel,appartement,3,54,false,false,false,,,,,6.3,6.7,42,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_24_49762593,2016-10-31T08:47:48.726Z,2016-03-10T00:00:00.000Z,true,true,1,1,"ligbad, douche en toilet",false,1930,1930,1930,,,false,e,9,false,,Utrecht,24,357,2016-10-31T08:47:48.000Z,dakisolatie en gedeeltelijk dubbel glas,4,false,,true,aan rustige weg en in woonwijk,ZO,14 dagen,parkeervergunningen,false,,false,3522 RH,35,3522,vrijstaande stenen berging,3,bestaande bouw,zadeldak bedekt met dakpannen en bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Runstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49762593-runstraat-24/,,true,2016-03-23T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,325000,c.v.-ketel,huis,3,96,false,false,false,,,,,5,11,55,volle eigendom,0,103,,,,,,,,,,
Utrecht,3522_24_49956391,2016-10-31T08:27:29.420Z,2016-08-13T00:00:00.000Z,false,false,,1,ligbad en douche,true,2000,2000,2000,8,,false,b,,false,parkeerplaats,Utrecht,24,276,2016-10-31T08:27:29.000Z,"dakisolatie, muurisolatie, vloerisolatie en dubbel glas",3,false,,true,"aan park, aan rustige weg, vrij uitzicht en beschutte ligging",,6 weken,betaald parkeren en parkeervergunningen,false,194,false,3522 DJ,35,3522,inpandig,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,portiekwoning (appartement),,Reyer,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49956391-reyer-anslostraat-24/,3,true,2016-09-26T00:00:00.000Z,stadsverwarming,false,false,"alarminstallatie, lift, mechanische ventilatie en tv kabel",350000,centrale voorziening,appartement,1,90,false,false,false,,,,,,,,,,,,,,,,,,,,
Utrecht,3522_258_49896747,2016-10-31T08:40:25.282Z,2016-06-19T00:00:00.000Z,true,true,1,1,douche en toilet,false,1930,1930,1930,6,,true,d,4,false,,Utrecht,258,300,2016-10-31T08:40:25.000Z,"dakisolatie, vloerisolatie en dubbel glas",4,false,,true,in woonwijk,O,2 weken,openbaar parkeren,false,,false,3522 BZ,35,3522,vrijstaande houten berging,3,bestaande bouw,zadeldak,"eengezinswoning, tussenwoning",,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49896747-rijnlaan-258/,,true,2016-07-05T00:00:00.000Z,c.v.-ketel,false,false,elektra,325000,c.v.-ketel,huis,3,89,false,false,false,,,,,4.5,10.77,48,,,88,,,,,,,,,,
Utrecht,3522_25_49780954,2016-10-31T08:50:07.986Z,2016-03-24T00:00:00.000Z,false,true,1,1,"ligbad, douche en toilet",false,1930,1930,1930,,,false,f,4,false,,Utrecht,25,281,2016-10-31T08:50:08.000Z,gedeeltelijk dubbel glas,3,false,,true,in woonwijk,ZW,13 dagen,openbaar parkeren,false,,false,3522 XK,35,3522,aangebouwde stenen berging,2,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Merwedestraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49780954-merwedestraat-25/,,true,2016-04-05T00:00:00.000Z,c.v.-ketel,true,false,elektra en stromend water,247500,c.v.-ketel,huis,2,72,false,false,false,,,,,4.35,10,44,volle eigendom,0,79,,,,,,,,,,
Utrecht,3522_25_49951751,2016-10-31T08:29:25.635Z,2016-08-17T00:00:00.000Z,false,false,,1,ligbad en toilet,false,1900,1900,1900,22,,true,d,,false,,Utrecht,25,344,2016-10-31T08:29:25.000Z,dubbel glas,4,false,,true,aan rustige weg en in woonwijk,W,2 weken,betaald parkeren,true,,false,3522 HB,35,3522,,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,benedenwoning (appartement),,Jutfaseweg,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49951751-jutfaseweg-25/,0,true,2016-09-04T00:00:00.000Z,c.v.-ketel,false,false,,200000,c.v.-ketel,appartement,1,81,false,false,false,,,,7,,,,volle eigendom,0,,,,,,,,,2.75,2,6
Utrecht,3522_268_49892504,2016-10-31T08:29:48.926Z,2016-06-25T00:00:00.000Z,true,true,1,1,douche en toilet,false,1933,1933,1933,,,false,e,4,false,,Utrecht,268,325,2016-10-31T08:29:49.000Z,gedeeltelijk dubbel glas,4,false,,true,gelegen op het oosten bereikbaar via achterom,O,2 maanden,,false,,false,3522 BZ,35,3522,aangebouwde houten berging,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49892504-rijnlaan-268/,,true,2016-08-25T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,325000,c.v.-ketel,huis,2,91,false,true,false,,,,,4.5,7,32,volle eigendom,0,88,,,,,,,,,,
Utrecht,3522_26_49781892,2016-10-31T08:48:19.667Z,2016-03-26T00:00:00.000Z,true,true,,1,"ligbad, douche en toilet",false,1939,1939,1939,,,false,g,7,false,,Utrecht,26,355,2016-10-31T08:48:19.000Z,,4,false,,true,gelegen op het zuidwesten bereikbaar via achterom,ZW,2 weken,,false,,false,3522 EG,35,3522,,3,bestaande bouw,zadeldak bedekt met bitumineuze dakbedekking,benedenwoning (appartement),,Socrateslaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49781892-socrateslaan-26/,0,true,2016-04-14T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,289000,c.v.-ketel,appartement,1,96,false,false,false,,,,,11,15,165,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_27_49594359,2016-10-31T08:58:58.354Z,2015-09-19T00:00:00.000Z,false,true,1,1,douche en toilet,true,1926,1926,1926,15,,false,,,false,,Utrecht,27,525,2016-10-31T08:58:58.000Z,gedeeltelijk dubbel glas,6,false,,true,aan drukke weg en in woonwijk,W,3 maanden,openbaar parkeren en betaald parkeren,false,,false,3522 BB,35,3522,,4,bestaande bouw,plat dak,beneden + bovenwoning,,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49594359-rijnlaan-27/,0,true,2016-01-01T00:00:00.000Z,c.v.-ketel,false,false,,365000,c.v.-ketel,appartement,3,180,false,false,false,,,,,4.2,6.5,27,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_29_49604430,2016-10-31T08:52:39.262Z,2016-01-13T00:00:00.000Z,false,false,,1,"ligbad, douche en toilet",false,1904,1904,1904,12,,true,d,,false,,Utrecht,29,260,2016-10-31T08:52:39.000Z,vloerisolatie en dubbel glas,3,false,,true,aan rustige weg en in woonwijk,,2 weken,openbaar parkeren,false,,false,3522 TA,35,3522,,2,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Westravenstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49604430-westravenstraat-29/,,true,2016-01-29T00:00:00.000Z,c.v.-ketel,false,false,,225000,c.v.-ketel,huis,2,70,false,false,false,,,,,,,,volle eigendom,0,49,,,,,,,,,,
Utrecht,3522_29_49608487,2016-10-31T09:00:38.930Z,2016-01-06T00:00:00.000Z,false,true,1,1,"ligbad, douche en toilet",false,1933,1933,1933,,,false,e,11,false,,Utrecht,29,369,2016-10-31T09:00:39.000Z,gedeeltelijk dubbel glas,4,false,,true,aan rustige weg,NW,11 dagen,parkeervergunningen,false,,false,3522 RE,35,3522,aangebouwde stenen berging,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Runstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49608487-runstraat-29/,,true,2016-01-16T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,315000,c.v.-ketel,huis,3,95,false,false,false,,,,,4.87,8.88,43,volle eigendom,0,102,,,,,,,,,,
Utrecht,3522_2_49528890,2016-10-31T09:08:17.823Z,2015-10-13T00:00:00.000Z,false,true,,1,jacuzzi en douche,false,1906,1906,1906,6,,true,e,,false,,Utrecht,2,246,2016-10-31T09:08:18.000Z,"dakisolatie, muurisolatie en gedeeltelijk dubbel glas",3,false,,true,in woonwijk,Z,2 weken,,false,,false,3522 AE,35,3522,,2,bestaande bouw,,"eengezinswoning, tussenwoning",,Croesestraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49528890-croesestraat-2/,,true,2015-11-01T00:00:00.000Z,c.v.-ketel en open haard,false,false,,295000,c.v.-ketel,huis,2,82,false,false,false,,,,,4.5,7.1,28,volle eigendom,0,83,,,,,,,,,,
Utrecht,3522_2_49723789,2016-10-31T08:48:50.538Z,2016-05-05T00:00:00.000Z,false,true,1,1,douche,true,1935,1935,1935,2,,false,d,3,false,,Utrecht,2,210,2016-10-31T08:48:50.000Z,gedeeltelijk dubbel glas,2,false,,true,in woonwijk,ZW,13 dagen,openbaar parkeren,false,,false,3522 GC,35,3522,vrijstaande houten berging,1,bestaande bouw,,benedenwoning,,Hoendiepstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49723789-hoendiepstraat-2/,0,true,2016-05-17T00:00:00.000Z,c.v.-ketel,false,false,,175000,c.v.-ketel,appartement,2,54,false,false,false,,,,1,3.75,3.75,14,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_30_49547034,2016-10-31T09:06:20.837Z,2015-10-31T00:00:00.000Z,false,true,1,1,ligbad en toilet,false,1906,1906,1906,,,false,f,8,false,,Utrecht,30,240,2016-10-31T09:06:21.000Z,dubbel glas,4,false,,true,gelegen op het zuidwesten,ZW,3 weken,,false,,false,3522 HX,35,3522,vrijstaande stenen berging,3,bestaande bouw,,"eengezinswoning, tussenwoning",,Mijdrechtstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49547034-mijdrechtstraat-30/,,true,2015-11-25T00:00:00.000Z,c.v.-ketel en houtkachel,false,false,,280000,c.v.-ketel,huis,3,81,false,false,false,,,,,4,8,30,volle eigendom,0,87,,,,,,,,,,
Utrecht,3522_31_49530585,2016-10-31T09:04:35.004Z,2015-10-23T00:00:00.000Z,true,true,2,1,douche,false,1933,1933,1933,,,false,g,,false,,Utrecht,31,340,2016-10-31T09:04:35.000Z,dakisolatie en gedeeltelijk dubbel glas,4,false,,true,aan rustige weg en in woonwijk,NW,2 maanden,parkeervergunningen,false,,false,3522 RB,35,3522,vrijstaande stenen berging,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, hoekwoning",,Volkerakstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49530585-volkerakstraat-31/,,true,2015-12-29T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,265000,c.v.-ketel,huis,3,76,false,false,false,,,,12,2.17,4.6,10,volle eigendom,0,97,,,,,,,,,,
Utrecht,3522_31_49638771,2016-10-31T08:45:24.335Z,2016-02-06T00:00:00.000Z,false,true,,,,false,1920,1920,1920,10,,true,d,10,false,,Utrecht,31,235,2016-10-31T08:45:24.000Z,"dakisolatie, vloerisolatie en dubbel glas",3,false,,true,aan rustige weg en in woonwijk,NO,2 weken,openbaar parkeren,false,,false,3522 TB,35,3522,inpandig,2,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Westravenstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49638771-westravenstraat-31/,,true,2016-02-25T00:00:00.000Z,c.v.-ketel,false,false,zonnecollectoren en tv kabel,222500,c.v.-ketel,huis,2,66,false,false,false,,,,,5,2,10,volle eigendom,0,48,,,,,,,,,,
Utrecht,3522_31_49746756,2016-10-31T08:43:50.490Z,2016-05-18T00:00:00.000Z,false,false,1,1,douche,true,1906,1906,1906,4,,true,c,,false,,Utrecht,31,310,2016-10-31T08:43:50.000Z,,6,false,,true,in centrum en in woonwijk,,13 dagen,openbaar parkeren,false,60,false,3522 BB,35,3522,,5,bestaande bouw,,bovenwoning,,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49746756-rijnlaan-31-bis/,1,true,2016-05-30T00:00:00.000Z,c.v.-ketel,false,false,,219000,c.v.-ketel,appartement,2,88,false,false,false,,,,,,,,,,,,,,,,,,,,
Utrecht,3522_32_49676332,2016-10-31T09:03:40.692Z,2015-11-30T00:00:00.000Z,true,true,,,,false,1906,1906,1906,,,false,f,9,false,,Utrecht,32,284,2016-10-31T09:03:40.000Z,,4,false,,true,aan rustige weg en in woonwijk,ZW,3 weken,openbaar parkeren,false,,false,3522 TD,35,3522,vrijstaande houten berging,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Westravenstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49676332-westravenstraat-32/,,true,2015-12-21T00:00:00.000Z,,false,false,,189500,,huis,2,74,false,true,false,,,,,4.25,12.5,53,volle eigendom,0,102,,,,,,,,,,
Utrecht,3522_32_49880864,2016-10-31T08:35:53.249Z,2016-06-18T00:00:00.000Z,false,true,1,1,"ligbad, douche en toilet",false,1991,1991,1991,,,false,g,6,false,,Utrecht,32,228,2016-10-31T08:35:53.000Z,gedeeltelijk dubbel glas,4,false,,true,aan rustige weg,Z,2 weken,openbaar parkeren,false,,false,3522 CJ,35,3522,vrijstaande stenen berging,3,bestaande bouw,mansarde dak bedekt met dakpannen,"eengezinswoning, tussenwoning",gedeeltelijk gestoffeerd,Gouwestraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49880864-gouwestraat-32/,,true,2016-07-07T00:00:00.000Z,c.v.-ketel,true,false,tv kabel,237500,c.v.-ketel,huis,2,65,false,false,false,,,,,4.78,25,120,erfpacht,0,170,,,,,,,,,,
Utrecht,3522_32_85104925,2016-10-31T08:37:23.873Z,2016-05-21T00:00:00.000Z,false,false,,,,false,1920,1920,1920,,,false,f,9,false,,Utrecht,32,284,2016-10-31T08:37:24.000Z,,4,false,,true,aan rustige weg,,10 dagen,,false,,false,3522 TD,35,3522,,3,bestaande bouw,,"eengezinswoning, tussenwoning",,Westravenstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-85104925-westravenstraat-32/,,true,2016-05-30T00:00:00.000Z,,false,false,,295000,,huis,1,80,false,false,false,,,,,,,,,,102,,,,,,,,,,
Utrecht,3522_33_49626806,2016-10-31T08:53:38.345Z,2016-01-27T00:00:00.000Z,false,true,1,1,douche en toilet,false,1930,1930,1930,8,,true,f,4,false,,Utrecht,33,298,2016-10-31T08:53:38.000Z,dubbel glas,3,false,,true,aan rustige weg en in woonwijk,W,4 weken,openbaar parkeren,false,,false,3522 PH,35,3522,aangebouwde stenen berging,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Noordzeestraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49626806-noordzeestraat-33/,,true,2016-02-26T00:00:00.000Z,c.v.-ketel,false,false,elektra en stromend water,235000,c.v.-ketel,huis,2,74,false,false,false,,,,3,4.05,3.23,13,volle eigendom,0,68,,,,,,,,,,
Utrecht,3522_33_49817605,2016-10-31T08:36:02.028Z,2016-07-10T00:00:00.000Z,false,false,,1,douche en toilet,false,1928,1928,1928,,,false,g,,false,,Utrecht,33,140,2016-10-31T08:36:02.000Z,"dakisolatie, vloerisolatie en dubbel glas",2,false,,true,aan rustige weg en in woonwijk,,13 dagen,openbaar parkeren,false,120,false,3522 CH,35,3522,,1,bestaande bouw,zadeldak bedekt met dakpannen,bovenwoning (appartement),,Gouwestraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49817605-gouwestraat-33-b/,3,true,2016-07-22T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie en tv kabel,155000,c.v.-ketel,appartement,1,45,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_35_49401560,2016-10-31T09:03:24.308Z,2015-06-12T00:00:00.000Z,true,true,,1,ligbad en toilet,false,1920,1920,1920,10,,false,f,,false,,Utrecht,35,192,2016-10-31T09:03:24.000Z,"dakisolatie, muurisolatie en dubbel glas",3,false,,true,aan rustige weg en in woonwijk,NO,4 maanden,openbaar parkeren,false,,false,3522 TB,35,3522,,2,bestaande bouw,mansarde dak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Westravenstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49401560-westravenstraat-35/,,true,2015-10-21T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,189500,c.v.-ketel,huis,2,64,false,false,false,,,,,1.76,4.77,8,volle eigendom,0,49,,,,,,,,,,
Utrecht,3522_35_49772297,2016-10-31T08:49:15.098Z,2016-03-18T00:00:00.000Z,true,true,1,1,douche,false,1928,1928,1928,,,false,c,9,false,,Utrecht,35,228,2016-10-31T08:49:15.000Z,dubbel glas,3,false,,true,aan rustige weg en in woonwijk,W,4 weken,openbaar parkeren,false,,false,3522 BB,35,3522,vrijstaande houten berging,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,maisonnette (appartement),,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49772297-rijnlaan-35/,,true,2016-04-15T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,249000,c.v.-ketel,appartement,2,76,false,false,false,,,,,5.45,15.5,84,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_35_49786786,2016-10-31T08:40:10.630Z,2016-03-23T00:00:00.000Z,false,true,,1,"ligbad, douche en toilet",false,1928,1928,1928,,,false,c,4,false,,Utrecht,35,195,2016-10-31T08:40:10.000Z,dubbel glas,2,false,,true,aan rustige weg en in woonwijk,W,4 weken,openbaar parkeren,false,,false,3522 BB,35,3522,vrijstaande houten berging,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,benedenwoning (appartement),,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49786786-rijnlaan-35-a/,0,true,2016-04-22T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,199000,c.v.-ketel,appartement,1,65,false,false,false,,,,,7.6,15.62,119,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_36_49665219,2016-10-31T08:57:48.364Z,2015-11-19T00:00:00.000Z,false,true,1,1,ligbad en douche,false,1906,1906,1906,,,false,,,false,,Utrecht,36,240,2016-10-31T08:57:48.000Z,dakisolatie en dubbel glas,4,false,,true,aan rustige weg en in woonwijk,Z,8 weken,,false,,false,3522 AE,35,3522,,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",monument,Croesestraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49665219-croesestraat-36/,,true,2016-01-15T00:00:00.000Z,c.v.-ketel en open haard,true,true,,320000,c.v.-ketel,huis,2,80,false,false,false,,,,,2.05,5.85,12,volle eigendom,0,85,,,,,,,,,,
Utrecht,3522_37_49649826,2016-10-31T08:56:51.147Z,2016-02-17T00:00:00.000Z,false,false,,1,douche en toilet,false,2002,2002,2002,,,false,b,4,false,,Utrecht,37,144,2016-10-31T08:56:51.000Z,"muurisolatie, vloerisolatie en dubbel glas",2,false,,true,in woonwijk,,2 weken,,true,73,false,3522 HD,35,3522,box,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,galerijflat,,Jutfaseweg,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49649826-jutfaseweg-37-c/,2,true,2016-03-02T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie,185000,c.v.-ketel,appartement,1,50,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_37_49679389,2016-10-31T09:00:54.380Z,2015-12-01T00:00:00.000Z,false,false,,1,douche en toilet,true,2002,2002,2002,4,,false,b,3,false,,Utrecht,37,140,2016-10-31T09:00:54.000Z,"dakisolatie, muurisolatie, vloerisolatie en dubbel glas",2,false,,true,"in woonwijk, vrij uitzicht en aan vaarwater",,10 dagen,betaald parkeren,false,,false,3522 HD,35,3522,box,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,galerijflat (appartement),,Jutfaseweg,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49679389-jutfaseweg-37-j/,3,true,2015-12-10T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie,175000,c.v.-ketel,appartement,1,50,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_38_49761439,2016-10-31T08:52:41.929Z,2016-03-11T00:00:00.000Z,false,false,,1,douche en toilet,false,1930,1930,1930,20,,true,g,,false,,Utrecht,38,142,2016-10-31T08:52:42.000Z,"dakisolatie, vloerisolatie en dubbel glas",2,false,,true,"aan drukke weg, in woonwijk en vrij uitzicht",Z,-,betaald parkeren en parkeervergunningen,false,68,false,3522 BN,35,3522,,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning,,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49761439-rijnlaan-38-b/,3,true,2016-03-09T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie en tv kabel,159000,c.v.-ketel,appartement,1,41,false,false,true,4.1,4.6,19,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_39_49516408,2016-10-31T09:04:33.060Z,2015-09-29T00:00:00.000Z,true,true,1,1,"ligbad, douche en toilet",false,1933,1933,1933,,,false,f,6,false,,Utrecht,39,410,2016-10-31T09:04:33.000Z,gedeeltelijk dubbel glas,4,false,,true,aan drukke weg en in woonwijk,NW,8 weken,openbaar parkeren,false,,false,3522 EE,35,3522,aangebouwde houten berging,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",kluswoning en gedeeltelijk gestoffeerd,Socrateslaan,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49516408-socrateslaan-39/,,true,2015-11-26T00:00:00.000Z,c.v.-ketel,false,false,,249000,c.v.-ketel,huis,2,115,false,true,false,,,,,5.65,6.7,38,volle eigendom,0,95,,,,,,,,,,
Utrecht,3522_39_49870098,2016-10-31T08:37:27.258Z,2016-06-08T00:00:00.000Z,false,true,1,1,"ligbad, douche en toilet",false,1936,1936,1936,,,false,e,4,false,,Utrecht,39,330,2016-10-31T08:37:27.000Z,dakisolatie en dubbel glas,4,false,,true,"aan park, aan rustige weg, in woonwijk en vrij uitzicht",NO,3 weken,parkeervergunningen,false,,false,3522 PD,35,3522,vrijstaande houten berging,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Wielingenplein,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49870098-wielingenplein-39/,,true,2016-06-29T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,375000,c.v.-ketel,huis,3,110,false,false,false,,,,,5.11,8,41,volle eigendom,0,102,,,,,,,,,,
Utrecht,3522_3_49544950,2016-10-31T09:08:00.589Z,2015-11-10T00:00:00.000Z,false,false,1,1,douche,true,1933,1933,1933,7,,false,,,false,,Utrecht,3,270,2016-10-31T09:08:00.000Z,gedeeltelijk dubbel glas,3,false,,true,in woonwijk,,3 weken,,false,,false,3522 BA,35,3522,,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning (appartement),,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49544950-rijnlaan-3-bis-a/,3,true,2015-11-30T00:00:00.000Z,c.v.-ketel,false,false,,209000,c.v.-ketel,appartement,2,79,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_3_49712459,2016-10-31T08:47:23.064Z,2016-04-22T00:00:00.000Z,false,false,,1,douche en toilet,true,1933,1933,1933,7,,false,,,false,,Utrecht,3,228,2016-10-31T08:47:23.000Z,dubbel glas,3,false,,true,in woonwijk,,11 dagen,,false,,false,3522 BA,35,3522,,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning (appartement),,Rijnlaan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49712459-rijnlaan-3-bis/,2,true,2016-05-02T00:00:00.000Z,c.v.-ketel,false,false,buitenzonwering,219000,c.v.-ketel,appartement,1,72,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_3_49792615,2016-10-31T08:45:13.109Z,2016-04-06T00:00:00.000Z,false,false,1,1,douche,false,2006,2006,2006,8,,false,b,5,false,parkeerkelder,Utrecht,3,375,2016-10-31T08:45:13.000Z,volledig geïsoleerd,3,false,,true,"aan water, in woonwijk en vrij uitzicht",,3 weken,,false,,false,3522 GG,35,3522,box,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,galerijflat (appartement),,Reitdiepstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49792615-reitdiepstraat-3/,1,true,2016-04-26T00:00:00.000Z,c.v.-ketel,false,false,"lift, mechanische ventilatie en tv kabel",295000,c.v.-ketel,appartement,4,112,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3522_3_49826569,2016-10-31T08:34:40.472Z,2016-07-17T00:00:00.000Z,false,false,1,1,ligbad,true,1989,1989,1989,10,,false,c,5,false,,Utrecht,3,225,2016-10-31T08:34:40.000Z,dubbel glas,3,false,,true,in woonwijk en vrij uitzicht,,7 dagen,openbaar parkeren,false,95,false,3522 KB,35,3522,box,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,portiekflat (appartement),,Giessenplein,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49826569-giessenplein-3/,1,true,2016-07-23T00:00:00.000Z,c.v.-ketel,false,false,lift en tv kabel,215000,c.v.-ketel,appartement,1,75,false,false,false,,,,,,,,,,,,,,,,,,,,
