voortuin_diepte,inpandige_ruimte_oppervlakte,kamers_text,achtertuin_diepte,postcode,soort_huis,woningtype,voortuin_text,title,eind_datum_erfpacht,cv_ketel,bouwjaar,voorzieningen,aangeboden_sinds,huisnummer,soort_woning,insertion_date,eigendomssituatie_text,ligging_tuin_text,achterom,bouwperiode_text,periodieke_bijdrage_text,badkamervoorzieningen,gelegen_op_text,zonneterras,inpandige_ruimte_text,funda_id,straat,service_kosten_text,keurmerken,patio_diepte,voortuin_oppervlakte,zonneterras_diepte,soort_bouw,zijtuin,zijtuin_oppervlakte,soort_appartement,schuur_of_berging,periodieke_bijdrage,parkeergelegenheid,vliering,balkon_of_dakterras,specifiek,vraagprijs,woonoppervlakte_text,verkoopdatum,zonneterras_text,looptijd,zonneterras_oppervlakte,externe_bergruimte_oppervlakte,inhoud,garage_capaciteit_text,externe_bergruimte_text,bouwperiode_end,garage_capaciteit,isolatie,aangeboden_sinds_text,achtertuin,page_nr,eigendomssituatie,voortuin_breedte,verdieping,zolder,vve_bijdrage_text,buitenruimte_oppervlakte,zonneterras_breedte,voortuin,balkon,aparte_toiletten,verkocht,warm_water,verwarming,kelder,tuin_text,woonoppervlakte,ligging_tuin,tuin_rondom,zijtuin_text,frans_balkon,patio_text,gemeente,dakterras,kamers,achtertuin_oppervlakte,ligging,url,slaapkamers,postcode_regio,perceel_oppervlakte_text,badkamers,garage_text,bouwjaar_text,zijtuin_diepte,id,vraagprijs_text,woonlagen_text,patio_oppervlakte,toegankelijkheid,perceel_oppervlakte,inhoud_text,buitenruimte_text,lasten_text,kosten_koper,badkamers_text,plaats,status,zijtuin_breedte,bouwperiode_start,aanvaarding,verkoopdatum_text,patio_breedte,kosten_erfpacht,achtertuin_text,woonlagen,energielabel_text,achtertuin_breedte,soort_dak,postcode_wijk,energielabel,patio
,,4 kamers (3 slaapkamers),,1025 DZ,,appartement,,Verkocht: H. Cleyndertweg 617 1025 DZ Amsterdam [funda],2050-01-01 00:00:00,,1974,,2016-07-22 00:00:00,617,galerijflat (appartement),2016-09-12 12:05:47.272000,erfpacht (afgekocht tot 1-1-2050 met optie tot afkopen)  gemeentelijke erfpacht,,False,,,douche,11e woonlaag,False,,49830295,H.,,,,,,bestaande bouw,False,,galerijflat (appartement),box,315.0,betaald parkeren,False,balkon aanwezig,,185000.0,110 m²,2016-08-03 00:00:00,,13 dagen,,5.0,290.0,,5 m²,1974,,,22-7-2016,False,2,erfpacht,,11,False,€ 315 per maand,14.0,,False,True,1,True,,,False,,110.0,,False,,False,,Amsterdam,False,4,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49830295-h-cleyndertweg-617/,3,10,,1,,1974,,1025_617_49830295,€ 185.000,1 woonlaag,,,,290 m³,14 m²,afgekocht tot 01-01-2050,True,1 badkamer en 1 apart toilet,False,verkocht,,1974,,3-8-2016,,0,,1,"e 2,13",,plat dak bedekt met bitumineuze dakbedekking,1025,e,False
,,3 kamers (2 slaapkamers),,1087 JC,,appartement,,Verkocht: Maria Austriastraat 694 1087 JC Amsterdam [funda],2053-12-31 00:00:00,,2006,lift en tv kabel,2016-06-20 00:00:00,694,penthouse (appartement),2016-09-12 12:05:47.334000,erfpacht (afgekocht tot 31-12-2053 tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  31-12-2053),,False,,,ligbad en toilet,8e woonlaag,False,,49896715,Maria,,,,,,bestaande bouw,False,,penthouse (appartement),inpandig,188.0,parkeergarage,False,,gedeeltelijk gestoffeerd,370000.0,123 m²,2016-07-11 00:00:00,,3 weken,,4.0,412.0,,4 m²,2006,,"dakisolatie, muurisolatie, vloerisolatie, dubbel glas, volledig geïsoleerd en geen spouw",20-6-2016,False,2,erfpacht,,8,False,€ 188 per maand,,,False,False,1,True,centrale voorziening,stadsverwarming,False,,123.0,,False,,False,,Amsterdam,False,3,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49896715-maria-austriastraat-694/,2,10,,1,parkeerkelder,2006,,1087_694_49896715,€ 370.000,1 woonlaag,,,,412 m³,,afgekocht tot 31-12-2053,True,1 badkamer en 1 apart toilet,False,verkocht,,2006,,11-7-2016,,0,,1,a,,,1087,a,False
,,2 kamers (1 slaapkamer),,1015 JN,,appartement,,Verkocht: Goudsbloemstraat 179 -B 1015 JN Amsterdam [funda],2038-12-16 00:00:00,,1988,tv kabel,2016-06-09 00:00:00,179,bovenwoning (appartement),2016-09-12 12:05:47.377000,erfpacht (afgekocht tot 16-12-2038 met optie tot afkopen)  gemeentelijke erfpacht,,False,,,douche en toilet,1e woonlaag,False,,49872480,Goudsbloemstraat,,energie prestatie advies,,,,bestaande bouw,False,,bovenwoning (appartement),box,100.0,betaald parkeren,False,balkon aanwezig,kluswoning,269000.0,54 m²,2016-07-22 00:00:00,,6 weken,,4.0,130.0,,4 m²,1988,,dubbel glas,9-6-2016,False,2,erfpacht,,1,False,€ 100 per maand,3.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,54.0,,False,,False,,Amsterdam,False,2,,in centrum,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49872480-goudsbloemstraat-179-b/,1,10,,1,,1988,,1015_179_49872480,€ 269.000,1 woonlaag,,,,130 m³,3 m²,afgekocht tot 16-12-2038,True,1 badkamer,False,verkocht,,1988,,22-7-2016,,0,,1,"c 1,34",,plat dak bedekt met bitumineuze dakbedekking,1015,c,False
,,3 kamers (2 slaapkamers),,1054 TL,,appartement,,Verkocht: J.J. Cremerplein 46 2 1054 TL Amsterdam [funda],2036-09-30 00:00:00,,1914,tv kabel,2016-08-11 00:00:00,46,bovenwoning (appartement),2016-09-12 12:05:47.398000,erfpacht (á € 84 per jaar tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  30-09-2036),,False,,,douche en toilet,3e woonlaag,False,,49956280,J.J.,,,,,,bestaande bouw,False,,bovenwoning (appartement),box,95.0,betaald parkeren en parkeervergunningen,False,balkon aanwezig en frans balkon aanwezig,,325000.0,60 m²,2016-09-02 00:00:00,,3 weken,,20.0,202.0,,20 m²,1914,,vloerisolatie en volledig geïsoleerd,11-8-2016,False,2,erfpacht,,3,False,€ 95 per maand,5.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,60.0,,False,,True,,Amsterdam,False,3,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49956280-jj-cremerplein-46-2/,2,10,,1,,1914,,1054_46_49956280,€ 325.000,1 woonlaag,,,,202 m³,5 m²,"€ 84,72 per jaar met optie tot afkopen",True,1 badkamer,False,verkocht,,1914,,2-9-2016,,84,,1,g,,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,1054,g,False
,,3 kamers (2 slaapkamers),,1011 AZ,,appartement,,Verkocht: Schippersstraat 9 -I 1011 AZ Amsterdam [funda],,,1933,tv kabel,2016-06-22 00:00:00,9,bovenwoning (appartement),2016-09-12 12:05:47.447000,volle eigendom  volle eigendom,,False,,,douche,1e woonlaag,False,,49896301,Schippersstraat,,energie prestatie advies,,,,bestaande bouw,False,,bovenwoning (appartement),inpandig,76.0,,False,balkon aanwezig,,295000.0,49 m²,2016-07-08 00:00:00,,2 weken,,,150.0,,,1933,,dubbel glas,22-6-2016,False,2,volle eigendom,,1,False,€ 76 per maand,5.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,49.0,,False,,False,,Amsterdam,False,3,,aan rustige weg en in centrum,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49896301-schippersstraat-9-i/,2,10,,1,,1933,,1011_9_49896301,€ 295.000,1 woonlaag,,,,150 m³,5 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1933,,8-7-2016,,0,,1,c,,zadeldak bedekt met dakpannen,1011,c,False
,,2 kamers (1 slaapkamer),,1052 CX,,appartement,,Verkocht: Nassaukade 100 -3 1052 CX Amsterdam [funda],,,1906,mechanische ventilatie,2015-08-22 00:00:00,100,bovenwoning (appartement),2016-09-12 12:05:47.475000,volle eigendom  volle eigendom,,False,,,ligbad en toilet,3e woonlaag,False,,49577417,Nassaukade,,,,,,bestaande bouw,False,,bovenwoning (appartement),,50.0,,False,balkon aanwezig,,375000.0,66 m²,2016-08-19 00:00:00,,11½ maand,,,216.0,,,1906,,,22-8-2015,False,6,volle eigendom,,3,False,€ 50 per maand,5.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,66.0,,False,,False,,Amsterdam,False,2,,vrij uitzicht,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49577417-nassaukade-100-3/,1,10,,1,,voor 1906,,1052_100_49577417,€ 375.000,1 woonlaag,,,,216 m³,5 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1906,,19-8-2016,,0,,1,g,,plat dak bedekt met bitumineuze dakbedekking,1052,g,False
,,3 kamers (2 slaapkamers),6.02,1074 VL,,appartement,,Verkocht: Tolstraat 126 huis 1074 VL Amsterdam [funda],,,1907,mechanische ventilatie en tv kabel,2016-07-01 00:00:00,126,benedenwoning (appartement),2016-09-12 12:05:47.547000,volle eigendom  volle eigendom,gelegen op het zuiden,False,,,douche,begane grond,False,,49809175,Tolstraat,,,,,,bestaande bouw,False,,benedenwoning (appartement),,128.0,openbaar parkeren en parkeervergunningen,False,,gedeeltelijk gestoffeerd,325000.0,60 m²,2016-07-21 00:00:00,,3 weken,,,221.0,,,1907,,dubbel glas,1-7-2016,True,2,volle eigendom,,0,False,€ 128 per maand,,,False,False,1,True,c.v.-ketel,c.v.-ketel,False,achtertuin,60.0,Z,False,,False,,Amsterdam,False,3,28.0,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49809175-tolstraat-126-huis/,2,10,,1,,1907,,1074_126_49809175,€ 325.000,2 woonlagen,,,,221 m³,,,True,1 badkamer en 1 apart toilet,False,verkocht,,1907,,21-7-2016,,0,"28 m² (6,02m diep en 4,58m breed)",2,,4.58,samengesteld dak,1074,,False
,1.0,6 kamers (3 slaapkamers),,1058 JB,,appartement,,Verkocht: Jacob Marisstraat 94 boven 1058 JB Amsterdam [funda],2053-04-30 00:00:00,,1914,tv kabel en dakraam,2016-07-04 00:00:00,94,bovenwoning (dubbel bovenhuis),2016-09-12 12:05:47.935000,erfpacht (tot einddatum erfpacht)  gemeentelijke erfpacht (einddatum erfpacht:  30-04-2053)  volle eigendom,,False,,,"ligbad, douche en toilet",1e woonlaag,False,1 m²,49801091,Jacob,,,,,,bestaande bouw,False,,bovenwoning (dubbel bovenhuis),,,parkeervergunningen,False,balkon aanwezig en frans balkon aanwezig,,650000.0,117 m²,2016-07-27 00:00:00,,3 weken,,,424.0,,,1914,,gedeeltelijk dubbel glas,4-7-2016,False,7,erfpacht,,1,False,,6.0,,False,True,1,True,c.v.-ketel,"c.v.-ketel, open haard, vloerverwarming gedeeltelijk en gashaard",False,,117.0,,False,,True,,Amsterdam,False,6,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49801091-jacob-marisstraat-94-boven/,3,10,,1,,1914,,1058_94_49801091,€ 650.000,2 woonlagen,,,,424 m³,6 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1914,,27-7-2016,,0,,2,,,,1058,,False
,,3 kamers (2 slaapkamers),,1097 DH,,appartement,,Verkocht: Kamerlingh Onneslaan 44 1097 DH Amsterdam [funda],,,1961,tv kabel,2016-07-27 00:00:00,44,bovenwoning (appartement),2016-09-12 12:05:48.026000,erfpacht (á € 156 per jaar)  erfpacht  erfpacht,,False,,,douche en toilet,1e woonlaag,False,,49834951,Kamerlingh,,,,,,bestaande bouw,False,,bovenwoning (appartement),box,164.0,betaald parkeren en parkeervergunningen,False,balkon aanwezig,,289000.0,76 m²,2016-08-12 00:00:00,,2 weken,,5.0,250.0,,5 m²,1961,,gedeeltelijk dubbel glas,27-7-2016,False,2,erfpacht,,1,False,€ 164 per maand,6.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,76.0,,False,,False,,Amsterdam,False,3,,aan drukke weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49834951-kamerlingh-onneslaan-44/,2,10,,1,,1961,,1097_44_49834951,€ 289.000,1 woonlaag,,,,250 m³,6 m²,"€ 145,76 per jaar  € 11 per jaar",True,1 badkamer,False,verkocht,,1961,,12-8-2016,,156,,1,e,,plat dak bedekt met bitumineuze dakbedekking,1097,e,False
,,3 kamers (2 slaapkamers),,1069 RS,,appartement,,Verkocht: Jan van Zutphenstraat 621 1069 RS Amsterdam [funda],,,2007,"mechanische ventilatie, tv kabel, buitenzonwering, lift en schuifpui",2016-04-06 00:00:00,621,bovenwoning (appartement),2016-09-12 12:05:48.047000,volle eigendom  volle eigendom,,False,,,2 douches,8e woonlaag,False,,49793320,Jan,,,,,,bestaande bouw,False,,bovenwoning (appartement),box,113.0,,False,frans balkon aanwezig,,255000.0,70 m²,2016-07-29 00:00:00,,3½ maand,,12.0,231.0,,12 m²,2007,,volledig geïsoleerd,6-4-2016,False,2,volle eigendom,,8,False,€ 113 per maand,,,False,False,1,True,c.v.-ketel,c.v.-ketel en vloerverwarming geheel,False,,70.0,,False,,True,,Amsterdam,False,3,,"aan park, aan rustige weg, aan vaarwater, aan water en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49793320-jan-van-zutphenstraat-621/,2,10,,2,parkeerkelder,2007,,1069_621_49793320,€ 255.000,1 woonlaag,,,,231 m³,,,True,2 badkamers en 1 apart toilet,False,verkocht,,2007,,29-7-2016,,0,,1,,,plat dak bedekt met bitumineuze dakbedekking,1069,,False
,3.0,4 kamers (3 slaapkamers),,1066 WT,"eengezinswoning, geschakelde woning",huis,,Verkocht: Zennehof 9 1066 WT Amsterdam [funda],2044-08-31 00:00:00,,1996,tv kabel,2016-07-23 00:00:00,9,"eengezinswoning, geschakelde woning",2016-09-12 12:05:48.077000,erfpacht (afgekocht tot 31-8-2044 tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  31-08-2044),,False,,,douche en toilet,,False,3 m²,49832876,Zennehof,,,5.86,,,bestaande bouw,False,,,inpandig,,openbaar parkeren,False,,gedeeltelijk gestoffeerd,310000.0,116 m²,2016-08-24 00:00:00,,4 weken,,,370.0,,,1996,,dubbel glas,23-7-2016,False,2,erfpacht,,,False,,,,False,False,1,True,c.v.-ketel,c.v.-ketel,False,patio/atrium,116.0,,False,,False,"14 m² (5,86m diep en 2,44m breed)",Amsterdam,False,4,,,http://www.funda.nl/koop/verkocht/amsterdam/huis-49832876-zennehof-9/,3,10,115 m²,1,,1996,,1066_9_49832876,€ 310.000,2 woonlagen,14.0,,115.0,370 m³,,afgekocht tot 31-08-2044,True,1 badkamer en 1 apart toilet,False,verkocht,,1996,,24-8-2016,2.44,0,,2,b,,plat dak bedekt met bitumineuze dakbedekking,1066,b,True
,,3 kamers (1 slaapkamer),,1093 SJ,,appartement,,Verkocht: Zeeburgerdijk 11 E 1093 SJ Amsterdam [funda],2053-06-30 00:00:00,,1890,tv kabel,2016-06-18 00:00:00,11,bovenwoning (appartement),2016-09-12 12:05:48.159000,erfpacht (afgekocht tot 30-6-2053 tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  30-06-2053),,False,,,douche en toilet,4e woonlaag,False,,49883901,Zeeburgerdijk,,,,,,bestaande bouw,False,,bovenwoning (appartement),inpandig,147.0,betaald parkeren en parkeervergunningen,False,,gedeeltelijk gestoffeerd,299000.0,65 m²,2016-07-13 00:00:00,,3 weken,,16.0,184.0,,16 m²,1890,,dubbel glas,18-6-2016,False,2,erfpacht,,4,False,€ 147 per maand,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,65.0,,False,,False,,Amsterdam,False,3,,aan vaarwater,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49883901-zeeburgerdijk-11-e/,1,10,,1,,1890,,1093_11_49883901,€ 299.000,1 woonlaag,,,,184 m³,,afgekocht tot 30-06-2053,True,1 badkamer,False,verkocht,,1890,,13-7-2016,,0,,1,d,,zadeldak bedekt met dakpannen,1093,d,False
,11.0,2 kamers (1 slaapkamer),,1051 BR,,appartement,,Verkocht: Van Hogendorpstraat 56 II 1051 BR Amsterdam [funda],2060-09-30 00:00:00,,1906,mechanische ventilatie en tv kabel,2016-08-05 00:00:00,56,bovenwoning,2016-09-12 12:05:48.590000,eigendom belast met erfpacht (afgekocht tot 30-9-2060 met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht,,False,,,douche,2e woonlaag,False,11 m²,49842669,Van,,,,,,bestaande bouw,False,,bovenwoning,box,74.0,,False,balkon aanwezig,gedeeltelijk gestoffeerd,225000.0,41 m²,2016-08-23 00:00:00,,2 weken,,,145.0,,,1906,,volledig geïsoleerd,5-8-2016,False,7,erfpacht,,2,False,€ 74 per maand,4.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,41.0,,False,,False,,Amsterdam,False,2,,in centrum,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49842669-van-hogendorpstraat-56-ii/,1,10,,1,,voor 1906,,1051_56_49842669,€ 225.000,1 woonlaag,,,,145 m³,4 m²,afgekocht tot 30-09-2060,True,1 badkamer en 1 apart toilet,False,verkocht,,1906,,23-8-2016,,0,,1,b,,,1051,b,False
,,3 kamers (2 slaapkamers),,1091 VG,,appartement,,Verkocht: Vrolikstraat 42 -1 1091 VG Amsterdam [funda],,,1906,,2016-08-15 00:00:00,42,bovenwoning (appartement),2016-09-12 12:05:48.734000,volle eigendom  volle eigendom,,False,,,douche en toilet,1e woonlaag,False,,49959907,Vrolikstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement),,70.0,,False,frans balkon aanwezig,,260000.0,61 m²,2016-08-25 00:00:00,,11 dagen,,,178.0,,,1906,,dubbel glas,15-8-2016,False,7,volle eigendom,,1,False,€ 70 per maand,5.0,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,61.0,,False,,True,,Amsterdam,False,3,,in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49959907-vrolikstraat-42-1/,2,10,,1,,1906,,1091_42_49959907,€ 260.000,4 woonlagen,,,,178 m³,5 m²,,True,1 badkamer,False,verkocht,,1906,,25-8-2016,,0,,4,g,,,1091,g,False
,,2 kamers (1 slaapkamer),,1052 AC,,appartement,,Verkocht: De Wittenkade 41 *1-voor 1052 AC Amsterdam [funda],,,1906,mechanische ventilatie en tv kabel,2016-08-20 00:00:00,41,portiekflat,2016-09-12 12:05:48.751000,volle eigendom  volle eigendom,,False,,,douche en toilet,1e woonlaag,False,,49954387,De,,,,,,bestaande bouw,False,,portiekflat,,35.0,parkeervergunningen,False,balkon aanwezig en frans balkon aanwezig,,209000.0,30 m²,2016-08-27 00:00:00,,8 dagen,,,100.0,,,1906,,dubbel glas,20-8-2016,False,7,volle eigendom,,1,False,€ 35 per maand,2.0,,False,True,,True,,c.v.-ketel,False,,30.0,,False,,True,,Amsterdam,False,2,,"aan rustige weg, aan vaarwater, aan water, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49954387-de-wittenkade-41-1-voor/,1,10,,1,,voor 1906,,1052_41_49954387,€ 209.000,3 woonlagen,,,,100 m³,2 m²,,True,1 badkamer,False,verkocht,,1906,,27-8-2016,,0,,3,,,samengesteld dak bedekt met dakpannen,1052,,False
,,3 kamers (2 slaapkamers),,1086 ZJ,,appartement,,Verkocht: IJburglaan 417 1086 ZJ Amsterdam [funda],2056-11-30 00:00:00,,2008,"mechanische ventilatie, tv kabel en glasvezelkabel",2016-07-13 00:00:00,417,portiekwoning (appartement),2016-09-12 12:05:48.768000,eigendom belast met erfpacht (afgekocht tot 30-11-2056 tot einddatum erfpacht met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  30-11-2056),,False,,,douche,1e woonlaag,False,,49810303,IJburglaan,,,,,,bestaande bouw,False,,portiekwoning (appartement),box,138.0,parkeergarage,False,balkon aanwezig,,292500.0,93 m²,2016-07-27 00:00:00,,2 weken,,4.0,280.0,,4 m²,2008,,volledig geïsoleerd,13-7-2016,False,7,erfpacht,,1,False,€ 138 per maand,12.0,,False,True,1,True,centrale voorziening,stadsverwarming,False,,93.0,,False,,False,,Amsterdam,False,3,,"aan vaarwater, aan water, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49810303-ijburglaan-417/,2,10,,1,parkeerkelder en parkeerplaats,2008,,1086_417_49810303,€ 292.500,1 woonlaag,,,,280 m³,12 m²,afgekocht tot 30-11-2056,True,1 badkamer en 1 apart toilet,False,verkocht,,2008,,27-7-2016,,0,,1,,,plat dak bedekt met bitumineuze dakbedekking,1086,,False
,,2 kamers (1 slaapkamer),,1018 PS,,appartement,,Verkocht: Czaar Peterstraat 92 C 1018 PS Amsterdam [funda],,,1906,,2016-08-03 00:00:00,92,bovenwoning (appartement),2016-09-12 12:05:48.785000,volle eigendom  volle eigendom,,False,,,douche en toilet,2e woonlaag,False,,49849213,Czaar,,,,,,bestaande bouw,False,,bovenwoning (appartement),,25.0,,False,,,169000.0,35 m²,2016-08-11 00:00:00,,9 dagen,,,109.0,,,1906,,dubbel glas,3-8-2016,False,7,volle eigendom,,2,False,€ 25 per maand,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,35.0,,False,,False,,Amsterdam,False,2,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49849213-czaar-peterstraat-92-c/,1,10,,1,,voor 1906,,1018_92_49849213,€ 169.000,1 woonlaag,,,,109 m³,,,True,1 badkamer,False,verkocht,,1906,,11-8-2016,,0,,1,g,,,1018,g,False
,,5 kamers (3 slaapkamers),3.84,1016 LM,"eengezinswoning, tussenwoning",huis,,Verkocht: Tweede Bloemdwarsstraat 16 1016 LM Amsterdam [funda],,,1906,,2016-06-23 00:00:00,16,"eengezinswoning, tussenwoning",2016-09-12 12:05:48.803000,volle eigendom  volle eigendom,gelegen op het westen,False,,,douche,,False,,49890024,Tweede,,,,,,bestaande bouw,False,,,,,parkeervergunningen,False,frans balkon aanwezig,beschermd stads- of dorpsgezicht,885000.0,113 m²,2016-09-01 00:00:00,,2 maanden,,,375.0,,,1906,,dakisolatie en dubbel glas,23-6-2016,True,7,volle eigendom,,,True,,,,False,False,1,True,c.v.-ketel,c.v.-ketel en gashaard,False,achtertuin,113.0,W,False,,True,,Amsterdam,False,5,12.0,in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/huis-49890024-tweede-bloemdwarsstraat-16/,3,10,49 m²,1,,voor 1906,,1016_16_49890024,€ 885.000,3 woonlagen en een zolder,,,49.0,375 m³,,,True,1 badkamer en 1 apart toilet,False,verkocht,,1906,,1-9-2016,,0,"12 m² (3,84m diep en 3,2m breed)",3,b,3.2,,1016,b,False
,,3 kamers (2 slaapkamers),,1062 KA,,appartement,,Verkocht: Wittgensteinlaan 39 1062 KA Amsterdam [funda],2040-05-31 00:00:00,,1981,"mechanische ventilatie, tv kabel en lift",2016-07-07 00:00:00,39,bovenwoning (appartement),2016-09-12 12:05:48.825000,erfpacht (afgekocht tot 31-5-2040 met optie tot afkopen)  gemeentelijke erfpacht,,False,,,douche,10e woonlaag,False,,49815243,Wittgensteinlaan,,,,,,bestaande bouw,False,,bovenwoning (appartement),,125.0,betaald parkeren,False,balkon aanwezig,,259000.0,94 m²,2016-08-03 00:00:00,,4 weken,,4.0,285.0,,4 m²,1981,,,7-7-2016,False,7,erfpacht,,10,False,€ 125 per maand,9.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,94.0,,False,,False,,Amsterdam,False,3,,in woonwijk en vrij uitzicht,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49815243-wittgensteinlaan-39/,2,10,,1,parkeerplaats,1981-1990,,1062_39_49815243,€ 259.000,13 woonlagen,,,,285 m³,9 m²,afgekocht tot 31-05-2040,True,1 badkamer en 1 apart toilet,False,verkocht,,1981,,3-8-2016,,0,,13,c,,plat dak bedekt met bitumineuze dakbedekking,1062,c,False
,,3 kamers (2 slaapkamers),,1011 TB,,appartement,,Verkocht: Prins Hendrikkade 164 A 1011 TB Amsterdam [funda],,,1600,"verwarming, elektra en stromend water",2016-05-21 00:00:00,164,benedenwoning (appartement),2016-09-12 12:05:48.861000,volle eigendom  volle eigendom,gelegen op het zuidwesten bereikbaar via achterom,True,,,"ligbad, douche en toilet",begane grond,False,,49741721,Prins,,,4.96,,,bestaande bouw,False,,benedenwoning (appartement),inpandig,215.0,,False,,monumentaal pand,800000.0,144 m²,2016-07-27 00:00:00,,2 maanden,,,444.0,,,1600,,"dakisolatie, muurisolatie, vloerisolatie en dubbel glas",21-5-2016,False,7,volle eigendom,,0,False,€ 215 per maand,22.0,,False,False,1,True,c.v.-ketel,c.v.-ketel en houtkachel,False,patio/atrium,144.0,ZW,False,,False,"23 m² (4,96m diep en 4,58m breed)",Amsterdam,False,3,,beschutte ligging en in centrum,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49741721-prins-hendrikkade-164-a/,2,10,,1,parkeerplaats,1600,,1011_164_49741721,€ 800.000,1 woonlaag,23.0,,,444 m³,22 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1600,,27-7-2016,4.58,0,,1,b,,plat dak bedekt met bitumineuze dakbedekking,1011,b,True
,,4 kamers (3 slaapkamers),,1059 AW,,appartement,,Verkocht: Rijnsburgstraat 28 III+ IV 1059 AW Amsterdam [funda],,,1929,tv kabel,2016-06-18 00:00:00,28,bovenwoning (appartement),2016-09-12 12:05:48.964000,volle eigendom  volle eigendom,,False,,,ligbad en toilet,4e woonlaag,False,,49895204,Rijnsburgstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement),inpandig,41.0,parkeervergunningen,False,balkon aanwezig,,420000.0,88 m²,2016-08-23 00:00:00,,2 maanden,,,220.0,,,1929,,gedeeltelijk dubbel glas,18-6-2016,False,7,volle eigendom,,4,False,€ 41 per maand,6.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,88.0,,False,,False,,Amsterdam,False,4,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49895204-rijnsburgstraat-28-iii-iv/,3,10,,1,,1929,,1059_28_49895204,€ 420.000,1 woonlaag,,,,220 m³,6 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1929,,23-8-2016,,0,,1,,,zadeldak bedekt met dakpannen,1059,,False
